id,short_id,name,owner_id,projects_id,category,type,html,styles,data,children,meta,schema,actions,order_index,render_context,ai_instructions,visibility,usage_count,tags,rich_card_extractions_id,created_at,updated_at,slug,extraction_type,auto_refresh_data,extraction_status
940,A4qHhG,TechFlow Solutions Footer,null,0,atomic,Footer,<footer class='footer'><div class='footer-content'><div class='footer-links'>{{links}}</div><div class='social'>{{socialLinks}}</div></div><div class='copyright'>{{copyright}}</div></footer>,"{"".footer"":{""color"":""white"",""padding"":""3rem 2rem"",""marginTop"":""4rem"",""backgroundColor"":""#1a1a1a""},"".footer-content"":{""display"":""flex"",""marginBottom"":""2rem"",""justifyContent"":""space-between""}}","{""links"":""<a href=\""/product\"" class=\""footer-link\"">undefined</a><a href=\""/pricing\"" class=\""footer-link\"">undefined</a><a href=\""/integrations\"" class=\""footer-link\"">undefined</a><a href=\""/security\"" class=\""footer-link\"">undefined</a><a href=\""/customers\"" class=\""footer-link\"">undefined</a><a href=\""/contact\"" class=\""footer-link\"">undefined</a>"",""contact"":{""email"":""hello@techflowsolutions.com"",""phone"":""+1 (415) 555-0199"",""address"":""San Francisco, CA""},""copyright"":""© 2026 TechFlow Solutions. All rights reserved."",""socialLinks"":""""}",[],null,{},null,0,embedded,null,public,0,null,null,1768920250206,1768920250206,,none,false,no_extraction
941,inY5PK,TechFlow Solutions Landing Page,null,0,page,LandingPage,{{children}},null,{},"[{""id"":939,""field_0"":""YnOHpk"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":939,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":940,""field_0"":""A4qHhG"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":940,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]","{""title"":""AI Project Management Software in San Francisco | TechFlow Solutions"",""description"":""AI project management that automates standups, sprint reports, and risk alerts across Jira + GitHub + Slack. Cut status work by 60%—book a demo.""}",null,null,0,embedded,null,public,0,null,null,1768920250845,1768920250845,techflow-test,none,false,no_extraction
942,DehJHp,TechFlow Solutions FAQPage,null,0,collection,FAQPage,<section class='faq' itemscope itemtype='https://schema.org/FAQPage'><h2>{{heading}}</h2><div class='faq-list'>{{questions}}</div></section>,"{"".faq"":{""margin"":""0 auto"",""padding"":""4rem 2rem"",""maxWidth"":""800px""},"".faq-item"":{""borderBottom"":""1px solid #e5e7eb"",""marginBottom"":""1.5rem"",""paddingBottom"":""1.5rem""}}","{""heading"":""Frequently Asked Questions"",""questions"":""\n              <details class=\""faq-item\"">\n                <summary><h3>What does TechFlow Solutions automate in project management?</h3></summary>\n                <p>TechFlow Solutions automates recurring delivery communication, including standup recaps, sprint summaries, weekly status reports, and stakeholder updates. TechFlow Solutions generates these outputs from connected work signals (Jira/Linear tickets and GitHub pull request activity) plus collaboration context from Slack and Google Workspace. TechFlow Solutions keeps updates consistent, current, and traceable back to source work.</p>\n              </details>\n            \n              <details class=\""faq-item\"">\n                <summary><h3>How does TechFlow Solutions reduce manual work by 60%?</h3></summary>\n                <p>TechFlow Solutions reduces the repetitive steps that consume time: collecting updates from multiple owners, rewriting notes into a standard format, and sending separate summaries across channels. TechFlow Solutions drafts reports directly from real tool activity, which reduces copy/paste and eliminates last-minute status scrambles. Many teams also reduce recurring status meetings because TechFlow Solutions provides dependable async visibility.</p>\n              </details>\n            \n              <details class=\""faq-item\"">\n                <summary><h3>Is TechFlow Solutions a replacement for Jira or Linear?</h3></summary>\n                <p>No—TechFlow Solutions complements Jira and Linear rather than replacing them. TechFlow Solutions connects to existing planning and engineering tools to automate reporting, surface delivery risk, and provide unified project health. Teams keep Jira/Linear for backlog management and sprint execution while TechFlow Solutions handles visibility and automation.</p>\n              </details>\n            \n              <details class=\""faq-item\"">\n                <summary><h3>Which teams get the most value from TechFlow Solutions?</h3></summary>\n                <p>TechFlow Solutions is best for tech companies, startups, and remote-first teams that deliver in sprints and ship continuously. Engineering managers, product leaders, and program managers get the most value because cross-team coordination, stakeholder reporting, and risk management are frequent and time-consuming. TechFlow Solutions is especially effective for multi-squad organizations operating across time zones.</p>\n              </details>\n            \n              <details class=\""faq-item\"">\n                <summary><h3>Which tools does TechFlow Solutions integrate with?</h3></summary>\n                <p>TechFlow Solutions integrates with Jira, GitHub, Linear, Slack, and Google Workspace. These integrations allow TechFlow Solutions to turn real work activity into automated summaries and dashboards without duplicate data entry. TechFlow Solutions uses connected data to improve report accuracy and add delivery-risk context to alerts.</p>\n              </details>\n            \n              <details class=\""faq-item\"">\n                <summary><h3>What does “real-time project health” mean in TechFlow Solutions?</h3></summary>\n                <p>Real-time project health means TechFlow Solutions updates dashboards as work changes across connected systems rather than waiting for manual updates. TechFlow Solutions tracks signals like WIP aging, dependency delays, review throughput, overdue items, and workload distribution. Delivery leaders use TechFlow Solutions to spot drift early and assign clear owners before timelines slip.</p>\n              </details>\n            \n              <details class=\""faq-item\"">\n                <summary><h3>How does TechFlow Solutions detect delivery risk?</h3></summary>\n                <p>TechFlow Solutions monitors delivery signals across connected tools, including stalled tickets, blocked pull requests, overdue dependencies, long review times, and imbalanced workload. TechFlow Solutions raises alerts with affected work items and contextual drivers (for example, rising PR review time or increasing WIP age). This helps teams address issues before they become sprint spillover or missed release dates.</p>\n              </details>\n            \n              <details class=\""faq-item\"">\n                <summary><h3>How quickly can TechFlow Solutions be implemented for a remote team?</h3></summary>\n                <p>Most teams connect core tools and start receiving automated standup recaps and status drafts within a few hours. TechFlow Solutions typically produces stronger project health insights within 1–2 weeks as TechFlow Solutions establishes baseline throughput and delivery patterns. TechFlow Solutions onboarding can be validated through a short pilot with one squad before scaling.</p>\n              </details>\n            \n              <details class=\""faq-item\"">\n                <summary><h3>Can TechFlow Solutions support a pilot before a full rollout?</h3></summary>\n                <p>Yes, TechFlow Solutions supports pilots so teams can validate integrations, reporting quality, and alert usefulness with one or two squads. TechFlow Solutions can measure time saved on reporting and document improvements in delivery visibility during the pilot window. After validation, TechFlow Solutions scales configuration to additional squads and stakeholder groups.</p>\n              </details>\n            \n              <details class=\""faq-item\"">\n                <summary><h3>How does TechFlow Solutions handle security, permissions, and access control?</h3></summary>\n                <p>TechFlow Solutions supports role-based access control so team members only see the projects and data they are authorized to access. TechFlow Solutions Enterprise can include SSO/SAML and audit logs to support procurement, compliance, and security reviews. TechFlow Solutions also provides security documentation to speed up vendor assessment.</p>\n              </details>\n            \n              <details class=\""faq-item\"">\n                <summary><h3>Does TechFlow Solutions generate reports that non-technical stakeholders can read?</h3></summary>\n                <p>Yes, TechFlow Solutions creates stakeholder-ready status reports with plain-language summaries, key risks, blockers, and asks. TechFlow Solutions keeps reports consistent across squads so leaders can scan progress and exceptions quickly. TechFlow Solutions also maintains traceability to source work so questions can be resolved without long Slack threads.</p>\n              </details>\n            \n              <details class=\""faq-item\"">\n                <summary><h3>How is TechFlow Solutions different from dashboards and burndown charts?</h3></summary>\n                <p>Dashboards and burndown charts show metrics, but they usually still require someone to translate the story for stakeholders. TechFlow Solutions combines metrics with narrative reporting, delivery-risk alerts, and ownership context pulled from Jira, GitHub, Linear, Slack, and Google Workspace. TechFlow Solutions produces the “what changed” summary along with the underlying evidence.</p>\n              </details>\n            \n              <details class=\""faq-item\"">\n                <summary><h3>Where can teams learn more about TechFlow Solutions integrations, pricing, and security?</h3></summary>\n                <p>TechFlow Solutions provides dedicated pages for evaluation and implementation planning. Teams can review TechFlow Solutions pricing at /pricing, security information at /security, and integration options at /integrations. Teams can request a tailored walkthrough and pilot plan at /contact.</p>\n              </details>\n            ""}",[],null,"{""@type"":""FAQPage"",""mainEntity"":[{""name"":""What does TechFlow Solutions automate in project management?"",""@type"":""Question"",""acceptedAnswer"":{""text"":""TechFlow Solutions automates recurring delivery communication, including standup recaps, sprint summaries, weekly status reports, and stakeholder updates. TechFlow Solutions generates these outputs from connected work signals (Jira/Linear tickets and GitHub pull request activity) plus collaboration context from Slack and Google Workspace. TechFlow Solutions keeps updates consistent, current, and traceable back to source work."",""@type"":""Answer""}},{""name"":""How does TechFlow Solutions reduce manual work by 60%?"",""@type"":""Question"",""acceptedAnswer"":{""text"":""TechFlow Solutions reduces the repetitive steps that consume time: collecting updates from multiple owners, rewriting notes into a standard format, and sending separate summaries across channels. TechFlow Solutions drafts reports directly from real tool activity, which reduces copy/paste and eliminates last-minute status scrambles. Many teams also reduce recurring status meetings because TechFlow Solutions provides dependable async visibility."",""@type"":""Answer""}},{""name"":""Is TechFlow Solutions a replacement for Jira or Linear?"",""@type"":""Question"",""acceptedAnswer"":{""text"":""No—TechFlow Solutions complements Jira and Linear rather than replacing them. TechFlow Solutions connects to existing planning and engineering tools to automate reporting, surface delivery risk, and provide unified project health. Teams keep Jira/Linear for backlog management and sprint execution while TechFlow Solutions handles visibility and automation."",""@type"":""Answer""}},{""name"":""Which teams get the most value from TechFlow Solutions?"",""@type"":""Question"",""acceptedAnswer"":{""text"":""TechFlow Solutions is best for tech companies, startups, and remote-first teams that deliver in sprints and ship continuously. Engineering managers, product leaders, and program managers get the most value because cross-team coordination, stakeholder reporting, and risk management are frequent and time-consuming. TechFlow Solutions is especially effective for multi-squad organizations operating across time zones."",""@type"":""Answer""}},{""name"":""Which tools does TechFlow Solutions integrate with?"",""@type"":""Question"",""acceptedAnswer"":{""text"":""TechFlow Solutions integrates with Jira, GitHub, Linear, Slack, and Google Workspace. These integrations allow TechFlow Solutions to turn real work activity into automated summaries and dashboards without duplicate data entry. TechFlow Solutions uses connected data to improve report accuracy and add delivery-risk context to alerts."",""@type"":""Answer""}},{""name"":""What does “real-time project health” mean in TechFlow Solutions?"",""@type"":""Question"",""acceptedAnswer"":{""text"":""Real-time project health means TechFlow Solutions updates dashboards as work changes across connected systems rather than waiting for manual updates. TechFlow Solutions tracks signals like WIP aging, dependency delays, review throughput, overdue items, and workload distribution. Delivery leaders use TechFlow Solutions to spot drift early and assign clear owners before timelines slip."",""@type"":""Answer""}},{""name"":""How does TechFlow Solutions detect delivery risk?"",""@type"":""Question"",""acceptedAnswer"":{""text"":""TechFlow Solutions monitors delivery signals across connected tools, including stalled tickets, blocked pull requests, overdue dependencies, long review times, and imbalanced workload. TechFlow Solutions raises alerts with affected work items and contextual drivers (for example, rising PR review time or increasing WIP age). This helps teams address issues before they become sprint spillover or missed release dates."",""@type"":""Answer""}},{""name"":""How quickly can TechFlow Solutions be implemented for a remote team?"",""@type"":""Question"",""acceptedAnswer"":{""text"":""Most teams connect core tools and start receiving automated standup recaps and status drafts within a few hours. TechFlow Solutions typically produces stronger project health insights within 1–2 weeks as TechFlow Solutions establishes baseline throughput and delivery patterns. TechFlow Solutions onboarding can be validated through a short pilot with one squad before scaling."",""@type"":""Answer""}},{""name"":""Can TechFlow Solutions support a pilot before a full rollout?"",""@type"":""Question"",""acceptedAnswer"":{""text"":""Yes, TechFlow Solutions supports pilots so teams can validate integrations, reporting quality, and alert usefulness with one or two squads. TechFlow Solutions can measure time saved on reporting and document improvements in delivery visibility during the pilot window. After validation, TechFlow Solutions scales configuration to additional squads and stakeholder groups."",""@type"":""Answer""}},{""name"":""How does TechFlow Solutions handle security, permissions, and access control?"",""@type"":""Question"",""acceptedAnswer"":{""text"":""TechFlow Solutions supports role-based access control so team members only see the projects and data they are authorized to access. TechFlow Solutions Enterprise can include SSO/SAML and audit logs to support procurement, compliance, and security reviews. TechFlow Solutions also provides security documentation to speed up vendor assessment."",""@type"":""Answer""}},{""name"":""Does TechFlow Solutions generate reports that non-technical stakeholders can read?"",""@type"":""Question"",""acceptedAnswer"":{""text"":""Yes, TechFlow Solutions creates stakeholder-ready status reports with plain-language summaries, key risks, blockers, and asks. TechFlow Solutions keeps reports consistent across squads so leaders can scan progress and exceptions quickly. TechFlow Solutions also maintains traceability to source work so questions can be resolved without long Slack threads."",""@type"":""Answer""}},{""name"":""How is TechFlow Solutions different from dashboards and burndown charts?"",""@type"":""Question"",""acceptedAnswer"":{""text"":""Dashboards and burndown charts show metrics, but they usually still require someone to translate the story for stakeholders. TechFlow Solutions combines metrics with narrative reporting, delivery-risk alerts, and ownership context pulled from Jira, GitHub, Linear, Slack, and Google Workspace. TechFlow Solutions produces the “what changed” summary along with the underlying evidence."",""@type"":""Answer""}},{""name"":""Where can teams learn more about TechFlow Solutions integrations, pricing, and security?"",""@type"":""Question"",""acceptedAnswer"":{""text"":""TechFlow Solutions provides dedicated pages for evaluation and implementation planning. Teams can review TechFlow Solutions pricing at /pricing, security information at /security, and integration options at /integrations. Teams can request a tailored walkthrough and pilot plan at /contact."",""@type"":""Answer""}}]}",null,0,embedded,null,public,0,null,null,1768920367007,1768920367007,,none,false,no_extraction
943,vNwWJ9,TechFlow Solutions Footer,null,0,atomic,Footer,<footer class='footer'><div class='footer-content'><div class='footer-links'>{{links}}</div><div class='social'>{{socialLinks}}</div></div><div class='copyright'>{{copyright}}</div></footer>,"{"".footer"":{""color"":""white"",""padding"":""3rem 2rem"",""marginTop"":""4rem"",""backgroundColor"":""#1a1a1a""},"".footer-content"":{""display"":""flex"",""marginBottom"":""2rem"",""justifyContent"":""space-between""}}","{""links"":""<a href=\""/product\"" class=\""footer-link\"">undefined</a><a href=\""/pricing\"" class=\""footer-link\"">undefined</a><a href=\""/integrations\"" class=\""footer-link\"">undefined</a><a href=\""/security\"" class=\""footer-link\"">undefined</a><a href=\""/customers\"" class=\""footer-link\"">undefined</a><a href=\""/contact\"" class=\""footer-link\"">undefined</a>"",""contact"":{""email"":""hello@techflowsolutions.com"",""phone"":""+1 (415) 555-0199"",""address"":""San Francisco, CA""},""copyright"":""© 2026 TechFlow Solutions. All rights reserved."",""socialLinks"":""""}",[],null,{},null,0,embedded,null,public,0,null,null,1768920367086,1768920367086,,none,false,no_extraction
944,LkIqTS,TechFlow Solutions Landing Page,null,0,page,LandingPage,{{children}},null,{},"[{""id"":942,""field_0"":""DehJHp"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":942,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":943,""field_0"":""vNwWJ9"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":943,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]","{""title"":""AI Project Management Software in San Francisco | TechFlow Solutions"",""description"":""TechFlow Solutions is AI project management software that automates standups, sprint reports, and stakeholder updates across Jira + GitHub + Slack. Cut status work by 60% and get real-time project health—book a demo.""}",null,null,0,embedded,null,public,0,null,null,1768920367713,1768920367713,techflow-test,none,false,no_extraction
945,rs20OP,TechFlow Solutions faqPage,null,0,collection,FAQPage,<section class='faq' itemscope itemtype='https://schema.org/FAQPage'><h2>{{heading}}</h2><div class='faq-list'>{{questions}}</div></section>,"{"".faq"":{""margin"":""0 auto"",""padding"":""4rem 2rem"",""maxWidth"":""800px""},"".faq-item"":{""borderBottom"":""1px solid #e5e7eb"",""marginBottom"":""1.5rem"",""paddingBottom"":""1.5rem""}}","{""heading"":""Frequently Asked Questions"",""questions"":[{""answer"":""TechFlow is built around AI-driven automation and real-time project health. Instead of relying on manual updates and static dashboards, it reduces repetitive admin work and surfaces risks (blocked tasks, timeline drift, scope creep) as they happen."",""question"":""What makes TechFlow Solutions different from traditional project management tools?""},{""answer"":""TechFlow is ideal for tech companies, startups, and remote-first teams that ship continuously and need high-visibility coordination across product, engineering, and operations. It’s especially useful when updates live across multiple tools and stakeholders need fast, reliable reporting."",""question"":""Which teams benefit most from TechFlow?""},{""answer"":""Most teams are fully rolled out in about 14 days, depending on the number of projects and integrations. You can start by connecting your tools, importing active work, and enabling a few high-impact automations first."",""question"":""How long does implementation usually take?""},{""answer"":""Yes—TechFlow is designed to work with common tech workflows and collaboration tools (e.g., Slack, Jira, GitHub, Google Workspace). Integrations reduce duplicate entry by syncing tasks, updates, and signals across where your team already works."",""question"":""Does TechFlow integrate with our existing stack?""},{""answer"":""TechFlow includes role-based permissions and audit-friendly controls to support secure collaboration. You can manage access by team and project to ensure the right people see the right information while maintaining accountability."",""question"":""Is TechFlow secure for sensitive projects?""},{""answer"":""Early-stage teams typically start with Starter, growing teams choose Growth for more automation and reporting, and larger organizations use Enterprise for advanced security and support. If you’re unsure, book a demo and we’ll recommend the best fit based on team size and workflow."",""question"":""What pricing plan should we choose?""}]}",[],null,{},null,0,embedded,null,public,0,null,null,1768920718996,1768920718996,,none,false,no_extraction
946,L6jda8,TechFlow Solutions footer,null,0,atomic,Footer,<footer class='footer'><div class='footer-content'><div class='footer-links'>{{links}}</div><div class='social'>{{socialLinks}}</div></div><div class='copyright'>{{copyright}}</div></footer>,"{"".footer"":{""color"":""white"",""padding"":""3rem 2rem"",""marginTop"":""4rem"",""backgroundColor"":""#1a1a1a""},"".footer-content"":{""display"":""flex"",""marginBottom"":""2rem"",""justifyContent"":""space-between""}}","{""copyright"":""© 2026 TechFlow Solutions. All rights reserved.""}",[],null,{},null,0,embedded,null,public,0,null,null,1768920719074,1768920719074,,none,false,no_extraction
947,l1hN4Y,TechFlow Solutions statsBar,null,0,atomic,Hero,"<section class=""stats-bar"" aria-label=""Key Statistics"">
  <div class=""stats-bar-container"">{{stats}}</div>
</section>","{"".hero"":{""display"":""flex"",""padding"":""4rem 2rem"",""minHeight"":""100vh"",""textAlign"":""center"",""alignItems"":""center"",""justifyContent"":""center""}}","{""stats"":[{""label"":""Less manual project admin"",""value"":""60%""},{""label"":""Faster status reporting"",""value"":""2.4x""},{""label"":""Platform uptime"",""value"":""99.9%""},{""label"":""Typical time to full rollout"",""value"":""14 days""}]}",[],null,{},null,0,embedded,null,public,0,null,null,1768920719147,1768920719147,,none,false,no_extraction
948,uxJsYv,TechFlow Solutions heroWithBadge,null,0,atomic,Hero,"<section class=""hero-badge"" aria-labelledby=""hero-heading"">
  <div class=""hero-badge-container"">
    <span class=""hero-eyebrow-badge"">{{badgeText}}</span>
    <h1 id=""hero-heading"">{{headline}}</h1>
    <p class=""hero-subheading"">{{subheading}}</p>
    <div class=""hero-cta-group"">
      <a href=""{{primaryCtaHref}}"" class=""btn btn-primary btn-lg"">{{primaryCtaText}}</a>
      <a href=""{{secondaryCtaHref}}"" class=""btn btn-outline btn-lg"">{{secondaryCtaText}}</a>
    </div>
    <div class=""hero-feature-pills"">{{featurePills}}</div>
  </div>
</section>","{"".hero"":{""display"":""flex"",""padding"":""4rem 2rem"",""minHeight"":""100vh"",""textAlign"":""center"",""alignItems"":""center"",""justifyContent"":""center""}}","{""headline"":""AI project management that cuts busywork by 60%"",""badgeText"":""Trusted by 300+ remote-first product & engineering teams"",""primaryCta"":{""href"":""/contact"",""text"":""Book a demo""},""subheading"":""Automate updates, keep stakeholders aligned, and get real-time project health insights—built for fast-moving tech teams."",""featurePills"":[""60% less manual admin"",""Real-time project health"",""Remote-ready collaboration""],""secondaryCta"":{""href"":""/pricing"",""text"":""View pricing""}}",[],null,{},null,0,embedded,null,public,0,null,null,1768920719230,1768920719230,,none,false,no_extraction
949,FKC5i7,TechFlow Solutions processSteps,null,0,atomic,Hero,"<section class=""process-steps"" aria-labelledby=""process-heading"">
  <div class=""process-container"">
    <span class=""section-eyebrow"">{{eyebrowText}}</span>
    <h2 id=""process-heading"">{{heading}}</h2>
    <p class=""section-subheading"">{{subheading}}</p>
    <div class=""steps-grid"">{{steps}}</div>
  </div>
</section>","{"".hero"":{""display"":""flex"",""padding"":""4rem 2rem"",""minHeight"":""100vh"",""textAlign"":""center"",""alignItems"":""center"",""justifyContent"":""center""}}","{""steps"":[{""title"":""Connect your tools and import work"",""description"":""Link Slack/Jira/GitHub (and more) and pull in existing projects so teams can start where they are—no painful migration.""},{""title"":""Turn on AI automations"",""description"":""Choose automations for updates, routing, reminders, and summaries. TechFlow learns your team’s patterns to reduce manual admin fast.""},{""title"":""Track health and ship with confidence"",""description"":""Use dashboards and alerts to stay ahead of blockers and risks. Share stakeholder-ready reports in minutes, not hours.""}],""heading"":""Get set up in days, not months"",""eyebrowText"":""HOW IT WORKS""}",[],null,{},null,0,embedded,null,public,0,null,null,1768920719321,1768920719321,,none,false,no_extraction
950,dZVrX6,TechFlow Solutions testimonialsGrid,null,0,atomic,Hero,"<section class=""testimonials-grid"" aria-labelledby=""testimonials-heading"">
  <div class=""testimonials-container"">
    <span class=""section-eyebrow"">{{eyebrowText}}</span>
    <h2 id=""testimonials-heading"">{{heading}}</h2>
    <p class=""section-subheading"">{{subheading}}</p>
    <div class=""testimonials-cards"">{{testimonials}}</div>
  </div>
</section>","{"".hero"":{""display"":""flex"",""padding"":""4rem 2rem"",""minHeight"":""100vh"",""textAlign"":""center"",""alignItems"":""center"",""justifyContent"":""center""}}","{""heading"":""What Tech Teams Say About TechFlow"",""testimonials"":[{""name"":""Maya Chen"",""quote"":""TechFlow replaced our weekly status scramble. Automated updates and health signals cut PM admin time by about half, and leadership finally trusts the timeline again."",""title"":""Head of Product Operations, Series B SaaS""},{""name"":""Jordan Patel"",""quote"":""Our remote engineers were living in Slack, Jira, and docs. TechFlow pulled it together with zero friction—fewer meetings, faster handoffs, and clearer ownership."",""title"":""Engineering Manager, DevTools Startup""},{""name"":""Elena Ruiz"",""quote"":""The real-time risk alerts are the killer feature. We catch blockers earlier and ship more predictably. Onboarding took under two weeks for three squads."",""title"":""Program Manager, FinTech Platform""}]}",[],null,{},null,0,embedded,null,public,0,null,null,1768920719419,1768920719419,,none,false,no_extraction
951,5SQEeu,TechFlow Solutions pricingTable,null,0,atomic,Hero,"<section class=""pricing-table"" aria-labelledby=""pricing-heading"">
  <div class=""pricing-container"">
    <span class=""section-eyebrow"">{{eyebrowText}}</span>
    <h2 id=""pricing-heading"">{{heading}}</h2>
    <p class=""section-subheading"">{{subheading}}</p>
    <div class=""pricing-cards"">{{plans}}</div>
  </div>
</section>","{"".hero"":{""display"":""flex"",""padding"":""4rem 2rem"",""minHeight"":""100vh"",""textAlign"":""center"",""alignItems"":""center"",""justifyContent"":""center""}}","{""tiers"":[{""name"":""Starter"",""price"":""$12"",""ctaHref"":""/contact"",""ctaText"":""Start Starter"",""features"":[""Core project boards and collaboration"",""Basic AI summaries and reminders"",""Standard integrations"",""Team dashboards""],""priceNote"":""per user/month"",""description"":""For early teams that want better visibility and fewer manual updates.""},{""name"":""Growth"",""badge"":""Most Popular"",""price"":""$24"",""ctaHref"":""/contact"",""ctaText"":""Choose Growth"",""features"":[""Advanced AI automations and routing"",""Real-time project health signals"",""Stakeholder-ready reporting exports"",""Priority support""],""priceNote"":""per user/month"",""description"":""For scaling product and engineering teams that need automation and reporting.""},{""name"":""Enterprise"",""price"":""Custom"",""ctaHref"":""/contact"",""ctaText"":""Talk to sales"",""features"":[""SSO/SAML and advanced permissions"",""Audit trails and governance controls"",""Custom integrations and SLAs"",""Dedicated success manager""],""priceNote"":""annual billing"",""description"":""For organizations that need advanced security, governance, and tailored onboarding.""}],""heading"":""Plans that scale from startup to enterprise delivery"",""subheading"":""Start small, automate fast, and upgrade when you need deeper reporting and controls."",""eyebrowText"":""PRICING""}",[],null,{},null,0,embedded,null,public,0,null,null,1768920719501,1768920719501,,none,false,no_extraction
952,Q1U4EA,TechFlow Solutions featureCards,null,0,atomic,Hero,"<section class=""feature-cards"" aria-labelledby=""features-heading"">
  <div class=""features-container"">
    <span class=""section-eyebrow"">{{eyebrowText}}</span>
    <h2 id=""features-heading"">{{heading}}</h2>
    <p class=""section-subheading"">{{subheading}}</p>
    <div class=""features-grid"">{{features}}</div>
  </div>
</section>","{"".hero"":{""display"":""flex"",""padding"":""4rem 2rem"",""minHeight"":""100vh"",""textAlign"":""center"",""alignItems"":""center"",""justifyContent"":""center""}}","{""heading"":""Everything your team needs to ship faster—without the chaos"",""features"":[{""icon"":""🤖"",""title"":""AI task automation"",""description"":""Auto-generate tasks, reminders, and follow-ups from meetings, tickets, and docs—so your team spends less time updating tools and more time building.""},{""icon"":""📈"",""title"":""Project health in real time"",""description"":""Spot risk early with live signals for scope creep, blocked work, and timeline drift—no more scrambling before stakeholder check-ins.""},{""icon"":""🔁"",""title"":""Workflow + tool integrations"",""description"":""Connect the stack you already use (Slack, Jira, GitHub, Google Workspace) to keep work flowing without duplicate entry.""},{""icon"":""🔒"",""title"":""Security & permissions built in"",""description"":""Role-based access, audit trails, and secure collaboration for distributed teams—keep sensitive projects protected while staying aligned.""}],""eyebrowText"":""WHY TECHFLOW""}",[],null,{},null,0,embedded,null,public,0,null,null,1768920719580,1768920719580,,none,false,no_extraction
953,DdwdCn,TechFlow Solutions ctaSection,null,0,atomic,Hero,"<section class=""cta-section"" aria-labelledby=""cta-heading"">
  <div class=""cta-container"">
    <span class=""cta-eyebrow"">{{eyebrowText}}</span>
    <h2 id=""cta-heading"">{{heading}}</h2>
    <p class=""cta-description"">{{description}}</p>
    <a href=""{{ctaHref}}"" class=""btn btn-cta"">{{ctaText}}</a>
    <p class=""cta-note"">{{noteText}}</p>
  </div>
</section>","{"".hero"":{""display"":""flex"",""padding"":""4rem 2rem"",""minHeight"":""100vh"",""textAlign"":""center"",""alignItems"":""center"",""justifyContent"":""center""}}","{""ctaHref"":""/contact"",""ctaText"":""Book a demo"",""heading"":""See TechFlow cut project admin in your first sprint"",""description"":""Book a demo to map your workflow, connect your tools, and identify the automations that will save your team the most time—fast."",""eyebrowText"":""GET STARTED""}",[],null,{},null,0,embedded,null,public,0,null,null,1768920719657,1768920719657,,none,false,no_extraction
954,7F5T8u,TechFlow Solutions Landing Page,null,0,page,LandingPage,{{children}},null,{},"[{""id"":945,""field_0"":""rs20OP"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":945,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":946,""field_0"":""L6jda8"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":946,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":947,""field_0"":""l1hN4Y"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":947,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":948,""field_0"":""uxJsYv"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":948,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":949,""field_0"":""FKC5i7"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":949,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":950,""field_0"":""dZVrX6"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":950,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":951,""field_0"":""5SQEeu"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":951,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":952,""field_0"":""Q1U4EA"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":952,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false},{""id"":953,""field_0"":""DdwdCn"",""field_0_name"":""short_id"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":953,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]","{""title"":""TechFlow Solutions | AI Project Management for Remote Teams"",""description"":""TechFlow Solutions is an AI-powered project management platform for tech teams. Automate busywork by 60%, get real-time project health, and ship faster.""}",null,null,0,embedded,null,public,0,null,null,1768920719731,1768920719731,techflow-test,none,false,no_extraction
